time, current_loop, loop_latency, logic_execution_time, conveyor_belt_engine_status(8), conveyor_belt_engine_mode(9), bottle_level_value(10), bottle_level_max(11), bottle_distance_to_filler_value(12), 
2022-09-16 12:59:58.809139, 1663325998800, 1, 2, 1.0, 3.0, 1.8400000000000014, 1.7857, 19.5, 
2022-09-16 12:59:59.009465, 1663325999000, 2, 3, 1.0, 3.0, 0.0, 1.7857, 18.0, 
2022-09-16 12:59:59.203321, 1663325999200, 0, 1, 1.0, 3.0, 0.0, 1.7857, 17.5, 
2022-09-16 12:59:59.405422, 1663325999400, 0, 3, 1.0, 3.0, 0.0, 1.7857, 16.5, 
2022-09-16 12:59:59.612993, 1663325999600, 1, 11, 1.0, 3.0, 0.0, 1.7857, 15.0, 
2022-09-16 12:59:59.804757, 1663325999800, 1, 3, 1.0, 3.0, 0.0, 1.7857, 14.5, 
2022-09-16 13:00:00.002673, 1663326000000, 0, 2, 1.0, 3.0, 0.0, 1.7857, 13.5, 
2022-09-16 13:00:00.203343, 1663326000200, 1, 1, 1.0, 3.0, 0.0, 1.7857, 12.5, 
2022-09-16 13:00:00.403365, 1663326000400, 1, 1, 1.0, 3.0, 0.0, 1.7857, 11.5, 
2022-09-16 13:00:00.609656, 1663326000600, 1, 6, 1.0, 3.0, 0.0, 1.7857, 10.0, 
2022-09-16 13:00:00.806141, 1663326000800, 0, 5, 1.0, 3.0, 0.0, 1.7857, 9.5, 
2022-09-16 13:00:01.007244, 1663326001000, 1, 3, 1.0, 3.0, 0.0, 1.7857, 8.5, 
2022-09-16 13:00:01.209511, 1663326001200, 0, 8, 1.0, 3.0, 0.0, 1.7857, 7.5, 
2022-09-16 13:00:01.406751, 1663326001400, 1, 1, 1.0, 3.0, 0.0, 1.7857, 6.5, 
2022-09-16 13:00:01.606558, 1663326001600, 1, 1, 1.0, 3.0, 0.0, 1.7857, 5.5, 
2022-09-16 13:00:01.812875, 1663326001800, 1, 1, 1.0, 3.0, 0.0, 1.7857, 4.0, 
2022-09-16 13:00:02.004935, 1663326002000, 2, 2, 1.0, 3.0, 0.0, 1.7857, 3.5, 
2022-09-16 13:00:02.205017, 1663326002200, 0, 2, 1.0, 3.0, 0.0, 1.7857, 2.5, 
2022-09-16 13:00:02.413016, 1663326002400, 0, 2, 1.0, 3.0, 0.0, 1.7857, 1.0, 
2022-09-16 13:00:02.611114, 1663326002600, 0, 10, 0.0, 3.0, 0.0, 1.7857, 0.5, 
2022-09-16 13:00:02.805479, 1663326002800, 1, 3, 0.0, 3.0, 0.0, 1.7857, 0.0, 
2022-09-16 13:00:03.017671, 1663326003000, 2, 9, 0.0, 3.0, 0.02666666666666667, 1.7857, 0.0, 
2022-09-16 13:00:03.216247, 1663326003200, 1, 14, 0.0, 3.0, 0.06666666666666667, 1.7857, 0.0, 
2022-09-16 13:00:03.410383, 1663326003400, 0, 3, 0.0, 3.0, 0.08, 1.7857, 0.0, 
2022-09-16 13:00:03.604425, 1663326003600, 1, 2, 0.0, 3.0, 0.10666666666666665, 1.7857, 0.0, 
2022-09-16 13:00:03.803674, 1663326003800, 0, 2, 0.0, 3.0, 0.1333333333333333, 1.7857, 0.0, 
2022-09-16 13:00:04.010772, 1663326004000, 0, 5, 0.0, 3.0, 0.15999999999999998, 1.7857, 0.0, 
2022-09-16 13:00:04.204208, 1663326004200, 1, 2, 0.0, 3.0, 0.18666666666666665, 1.7857, 0.0, 
2022-09-16 13:00:04.420670, 1663326004400, 0, 17, 0.0, 3.0, 0.22666666666666668, 1.7857, 0.0, 
2022-09-16 13:00:04.620754, 1663326004600, 1, 14, 0.0, 3.0, 0.25333333333333335, 1.7857, 0.0, 
2022-09-16 13:00:04.819065, 1663326004800, 1, 15, 0.0, 3.0, 0.28, 1.7857, 0.0, 
2022-09-16 13:00:05.004231, 1663326005000, 1, 1, 0.0, 3.0, 0.2933333333333334, 1.7857, 0.0, 
2022-09-16 13:00:05.217779, 1663326005200, 1, 5, 0.0, 3.0, 0.3333333333333334, 1.7857, 0.0, 
2022-09-16 13:00:05.404642, 1663326005400, 1, 3, 0.0, 3.0, 0.34666666666666673, 1.7857, 0.0, 
2022-09-16 13:00:05.608597, 1663326005600, 1, 3, 0.0, 3.0, 0.37333333333333346, 1.7857, 0.0, 
2022-09-16 13:00:05.815980, 1663326005800, 2, 2, 0.0, 3.0, 0.4133333333333335, 1.7857, 0.0, 
2022-09-16 13:00:06.006496, 1663326006000, 0, 2, 0.0, 3.0, 0.4266666666666668, 1.7857, 0.0, 
2022-09-16 13:00:06.210744, 1663326006200, 1, 2, 0.0, 3.0, 0.46666666666666684, 1.7857, 0.0, 
2022-09-16 13:00:06.408133, 1663326006400, 1, 6, 0.0, 3.0, 0.49333333333333357, 1.7857, 0.0, 
2022-09-16 13:00:06.611490, 1663326006600, 0, 3, 0.0, 3.0, 0.5066666666666669, 1.7857, 0.0, 
2022-09-16 13:00:06.813400, 1663326006800, 1, 6, 0.0, 3.0, 0.5333333333333337, 1.7857, 0.0, 
2022-09-16 13:00:07.015370, 1663326007000, 3, 9, 0.0, 3.0, 0.5733333333333337, 1.7857, 0.0, 
2022-09-16 13:00:07.208120, 1663326007200, 1, 2, 0.0, 3.0, 0.586666666666667, 1.7857, 0.0, 
2022-09-16 13:00:07.407197, 1663326007400, 1, 1, 0.0, 3.0, 0.6133333333333337, 1.7857, 0.0, 
2022-09-16 13:00:07.606050, 1663326007600, 0, 3, 0.0, 3.0, 0.6400000000000005, 1.7857, 0.0, 
2022-09-16 13:00:07.811654, 1663326007800, 0, 10, 0.0, 3.0, 0.6666666666666671, 1.7857, 0.0, 
2022-09-16 13:00:08.005139, 1663326008000, 1, 2, 0.0, 3.0, 0.6933333333333338, 1.7857, 0.0, 
2022-09-16 13:00:08.217313, 1663326008200, 0, 1, 0.0, 3.0, 0.7333333333333338, 1.7857, 0.0, 
2022-09-16 13:00:08.405547, 1663326008400, 1, 3, 0.0, 3.0, 0.7466666666666671, 1.7857, 0.0, 
2022-09-16 13:00:08.606797, 1663326008600, 1, 5, 0.0, 3.0, 0.7733333333333339, 1.7857, 0.0, 
2022-09-16 13:00:08.806683, 1663326008800, 1, 1, 0.0, 3.0, 0.8133333333333339, 1.7857, 0.0, 
2022-09-16 13:00:09.015284, 1663326009000, 3, 8, 0.0, 3.0, 0.8400000000000006, 1.7857, 0.0, 
2022-09-16 13:00:09.214243, 1663326009200, 1, 1, 0.0, 3.0, 0.8666666666666673, 1.7857, 0.0, 
2022-09-16 13:00:09.409912, 1663326009400, 1, 3, 0.0, 3.0, 0.893333333333334, 1.7857, 0.0, 
2022-09-16 13:00:09.612669, 1663326009600, 4, 8, 0.0, 3.0, 0.9200000000000007, 1.7857, 0.0, 
2022-09-16 13:00:09.802873, 1663326009800, 1, 1, 0.0, 3.0, 0.933333333333334, 1.7857, 0.0, 
2022-09-16 13:00:10.007430, 1663326010000, 1, 2, 0.0, 3.0, 0.9600000000000007, 1.7857, 0.0, 
2022-09-16 13:00:10.215527, 1663326010200, 0, 1, 0.0, 3.0, 1.0000000000000007, 1.7857, 0.0, 
2022-09-16 13:00:10.407459, 1663326010400, 1, 2, 0.0, 3.0, 1.0266666666666673, 1.7857, 0.0, 
2022-09-16 13:00:10.604677, 1663326010600, 0, 2, 0.0, 3.0, 1.0400000000000007, 1.7857, 0.0, 
2022-09-16 13:00:10.809194, 1663326010800, 1, 1, 0.0, 3.0, 1.0800000000000007, 1.7857, 0.0, 
2022-09-16 13:00:11.012545, 1663326011000, 3, 7, 0.0, 3.0, 1.1066666666666674, 1.7857, 0.0, 
2022-09-16 13:00:11.216299, 1663326011200, 0, 3, 0.0, 3.0, 1.133333333333334, 1.7857, 0.0, 
2022-09-16 13:00:11.418413, 1663326011400, 0, 17, 0.0, 3.0, 1.1600000000000008, 1.7857, 0.0, 
2022-09-16 13:00:11.603113, 1663326011600, 1, 1, 0.0, 3.0, 1.173333333333334, 1.7857, 0.0, 
2022-09-16 13:00:11.806117, 1663326011800, 0, 3, 0.0, 3.0, 1.2000000000000008, 1.7857, 0.0, 
2022-09-16 13:00:12.015049, 1663326012000, 2, 2, 0.0, 3.0, 1.2266666666666675, 1.7857, 0.0, 
2022-09-16 13:00:12.217308, 1663326012200, 2, 3, 0.0, 3.0, 1.2666666666666675, 1.7857, 0.0, 
2022-09-16 13:00:12.419182, 1663326012400, 4, 3, 0.0, 3.0, 1.2933333333333341, 1.7857, 0.0, 
2022-09-16 13:00:12.608337, 1663326012600, 1, 3, 0.0, 3.0, 1.3066666666666675, 1.7857, 0.0, 
2022-09-16 13:00:12.812905, 1663326012800, 0, 2, 0.0, 3.0, 1.3466666666666676, 1.7857, 0.0, 
2022-09-16 13:00:13.009005, 1663326013000, 1, 2, 0.0, 3.0, 1.360000000000001, 1.7857, 0.0, 
2022-09-16 13:00:13.209399, 1663326013200, 1, 4, 0.0, 3.0, 1.3866666666666676, 1.7857, 0.0, 
2022-09-16 13:00:13.405065, 1663326013400, 2, 1, 0.0, 3.0, 1.4133333333333342, 1.7857, 0.0, 
2022-09-16 13:00:13.604064, 1663326013600, 1, 2, 0.0, 3.0, 1.440000000000001, 1.7857, 0.0, 
2022-09-16 13:00:13.807306, 1663326013800, 1, 1, 0.0, 3.0, 1.480000000000001, 1.7857, 0.0, 
2022-09-16 13:00:14.017923, 1663326014000, 0, 7, 0.0, 3.0, 1.5066666666666677, 1.7857, 0.0, 
2022-09-16 13:00:14.207789, 1663326014200, 1, 6, 0.0, 3.0, 1.5333333333333343, 1.7857, 0.0, 
2022-09-16 13:00:14.410644, 1663326014400, 1, 7, 0.0, 3.0, 1.5600000000000012, 1.7857, 0.0, 
2022-09-16 13:00:14.605291, 1663326014600, 1, 3, 0.0, 3.0, 1.5733333333333344, 1.7857, 0.0, 
2022-09-16 13:00:14.809835, 1663326014800, 1, 3, 0.0, 3.0, 1.6133333333333344, 1.7857, 0.0, 
2022-09-16 13:00:15.009407, 1663326015000, 1, 8, 0.0, 3.0, 1.6400000000000012, 1.7857, 0.0, 
2022-09-16 13:00:15.211878, 1663326015200, 1, 8, 0.0, 3.0, 1.6533333333333344, 1.7857, 0.0, 
2022-09-16 13:00:15.408047, 1663326015400, 2, 4, 0.0, 3.0, 1.6800000000000013, 1.7857, 0.0, 
2022-09-16 13:00:15.606963, 1663326015600, 1, 4, 0.0, 3.0, 1.7066666666666679, 1.7857, 0.0, 
2022-09-16 13:00:15.816657, 1663326015800, 1, 1, 0.0, 3.0, 1.746666666666668, 1.7857, 0.0, 
2022-09-16 13:00:16.012815, 1663326016000, 4, 6, 0.0, 3.0, 1.7600000000000013, 1.7857, 0.0, 
2022-09-16 13:00:16.208271, 1663326016200, 1, 4, 0.0, 3.0, 1.8000000000000014, 1.7857, 0.0, 
2022-09-16 13:00:16.416968, 1663326016400, 1, 3, 0.0, 3.0, 1.8133333333333346, 1.7857, 0.0, 
2022-09-16 13:00:16.607648, 1663326016600, 1, 5, 0.0, 3.0, 1.8400000000000014, 1.7857, 0.0, 
2022-09-16 13:00:16.804009, 1663326016800, 0, 3, 1.0, 3.0, 1.8400000000000014, 1.7857, 0.0, 
2022-09-16 13:00:17.010367, 1663326017000, 5, 4, 1.0, 3.0, 0.0, 1.7857, 18.5, 
2022-09-16 13:00:17.205927, 1663326017200, 0, 5, 1.0, 3.0, 0.0, 1.7857, 18.0, 
2022-09-16 13:00:17.406397, 1663326017400, 1, 5, 1.0, 3.0, 0.0, 1.7857, 16.5, 
2022-09-16 13:00:17.602750, 1663326017600, 0, 2, 1.0, 3.0, 0.0, 1.7857, 16.0, 
2022-09-16 13:00:17.806809, 1663326017800, 1, 3, 1.0, 3.0, 0.0, 1.7857, 15.0, 
2022-09-16 13:00:18.032139, 1663326018000, 5, 10, 1.0, 3.0, 0.0, 1.7857, 14.0, 
2022-09-16 13:00:18.205621, 1663326018200, 1, 2, 1.0, 3.0, 0.0, 1.7857, 12.5, 
2022-09-16 13:00:18.403575, 1663326018400, 1, 1, 1.0, 3.0, 0.0, 1.7857, 12.0, 
2022-09-16 13:00:18.604920, 1663326018600, 1, 3, 1.0, 3.0, 0.0, 1.7857, 11.0, 
2022-09-16 13:00:18.806637, 1663326018800, 1, 3, 1.0, 3.0, 0.0, 1.7857, 9.5, 
2022-09-16 13:00:19.028964, 1663326019000, 5, 12, 1.0, 3.0, 0.0, 1.7857, 8.5, 
2022-09-16 13:00:19.208919, 1663326019200, 1, 2, 1.0, 3.0, 0.0, 1.7857, 7.5, 
2022-09-16 13:00:19.408466, 1663326019400, 1, 6, 1.0, 3.0, 0.0, 1.7857, 7.0, 
2022-09-16 13:00:19.609579, 1663326019600, 1, 1, 1.0, 3.0, 0.0, 1.7857, 6.0, 
2022-09-16 13:00:19.811969, 1663326019800, 2, 7, 1.0, 3.0, 0.0, 1.7857, 4.5, 
2022-09-16 13:00:20.002165, 1663326020000, 0, 1, 1.0, 3.0, 0.0, 1.7857, 4.0, 
2022-09-16 13:00:20.213442, 1663326020200, 2, 3, 1.0, 3.0, 0.0, 1.7857, 2.5, 
2022-09-16 13:00:20.404870, 1663326020400, 1, 1, 1.0, 3.0, 0.0, 1.7857, 2.0, 
2022-09-16 13:00:20.605985, 1663326020600, 0, 5, 0.0, 3.0, 0.0, 1.7857, 1.0, 
2022-09-16 13:00:20.816914, 1663326020800, 0, 4, 0.0, 3.0, 0.013333333333333334, 1.7857, 1.0, 
2022-09-16 13:00:21.012474, 1663326021000, 1, 1, 0.0, 3.0, 0.02666666666666667, 1.7857, 1.0, 
2022-09-16 13:00:21.208858, 1663326021200, 1, 2, 0.0, 3.0, 0.05333333333333334, 1.7857, 1.0, 
2022-09-16 13:00:21.417375, 1663326021400, 3, 13, 0.0, 3.0, 0.09333333333333332, 1.7857, 1.0, 
2022-09-16 13:00:21.605066, 1663326021600, 2, 2, 0.0, 3.0, 0.10666666666666665, 1.7857, 1.0, 
2022-09-16 13:00:21.804398, 1663326021800, 1, 2, 0.0, 3.0, 0.14666666666666664, 1.7857, 1.0, 
2022-09-16 13:00:22.017839, 1663326022000, 4, 13, 0.0, 3.0, 0.1733333333333333, 1.7857, 1.0, 
2022-09-16 13:00:22.215687, 1663326022200, 1, 2, 0.0, 3.0, 0.19999999999999998, 1.7857, 1.0, 
2022-09-16 13:00:22.403254, 1663326022400, 1, 1, 0.0, 3.0, 0.22666666666666668, 1.7857, 1.0, 
2022-09-16 13:00:22.607443, 1663326022600, 0, 1, 0.0, 3.0, 0.24000000000000002, 1.7857, 1.0, 
2022-09-16 13:00:22.816671, 1663326022800, 1, 3, 0.0, 3.0, 0.28, 1.7857, 1.0, 
2022-09-16 13:00:23.015120, 1663326023000, 0, 14, 0.0, 3.0, 0.3066666666666667, 1.7857, 1.0, 
2022-09-16 13:00:23.213567, 1663326023200, 0, 3, 0.0, 3.0, 0.3333333333333334, 1.7857, 1.0, 
2022-09-16 13:00:23.411800, 1663326023400, 1, 3, 0.0, 3.0, 0.34666666666666673, 1.7857, 1.0, 
2022-09-16 13:00:23.605883, 1663326023600, 0, 3, 0.0, 3.0, 0.37333333333333346, 1.7857, 1.0, 
2022-09-16 13:00:23.806112, 1663326023800, 1, 4, 0.0, 3.0, 0.40000000000000013, 1.7857, 1.0, 
2022-09-16 13:00:24.008748, 1663326024000, 1, 5, 0.0, 3.0, 0.4266666666666668, 1.7857, 1.0, 
2022-09-16 13:00:24.204267, 1663326024200, 0, 2, 0.0, 3.0, 0.45333333333333353, 1.7857, 1.0, 
2022-09-16 13:00:24.407297, 1663326024400, 1, 2, 0.0, 3.0, 0.49333333333333357, 1.7857, 1.0, 
2022-09-16 13:00:24.616558, 1663326024600, 1, 3, 0.0, 3.0, 0.5200000000000004, 1.7857, 1.0, 
2022-09-16 13:00:24.804793, 1663326024800, 0, 3, 0.0, 3.0, 0.5333333333333337, 1.7857, 1.0, 
2022-09-16 13:00:25.008838, 1663326025000, 0, 2, 0.0, 3.0, 0.5733333333333337, 1.7857, 1.0, 
2022-09-16 13:00:25.201818, 1663326025200, 0, 1, 0.0, 3.0, 0.586666666666667, 1.7857, 1.0, 
2022-09-16 13:00:25.404956, 1663326025400, 1, 3, 0.0, 3.0, 0.6133333333333337, 1.7857, 1.0, 
2022-09-16 13:00:25.602311, 1663326025600, 1, 1, 0.0, 3.0, 0.6400000000000005, 1.7857, 1.0, 
2022-09-16 13:00:25.806790, 1663326025800, 1, 3, 0.0, 3.0, 0.6666666666666671, 1.7857, 1.0, 
2022-09-16 13:00:26.009255, 1663326026000, 3, 5, 0.0, 3.0, 0.7066666666666671, 1.7857, 1.0, 
2022-09-16 13:00:26.204424, 1663326026200, 0, 1, 0.0, 3.0, 0.7200000000000005, 1.7857, 1.0, 
2022-09-16 13:00:26.412612, 1663326026400, 0, 12, 0.0, 3.0, 0.7600000000000006, 1.7857, 1.0, 
2022-09-16 13:00:26.613938, 1663326026600, 1, 12, 0.0, 3.0, 0.7866666666666672, 1.7857, 1.0, 
2022-09-16 13:00:26.805762, 1663326026800, 1, 1, 0.0, 3.0, 0.8000000000000006, 1.7857, 1.0, 
2022-09-16 13:00:27.006053, 1663326027000, 3, 2, 0.0, 3.0, 0.8266666666666672, 1.7857, 1.0, 
2022-09-16 13:00:27.205777, 1663326027200, 1, 2, 0.0, 3.0, 0.8533333333333339, 1.7857, 1.0, 
2022-09-16 13:00:27.404431, 1663326027400, 1, 1, 0.0, 3.0, 0.8800000000000007, 1.7857, 1.0, 
2022-09-16 13:00:27.603892, 1663326027600, 1, 2, 0.0, 3.0, 0.9066666666666673, 1.7857, 1.0, 
2022-09-16 13:00:27.817425, 1663326027800, 1, 3, 0.0, 3.0, 0.9466666666666673, 1.7857, 1.0, 
2022-09-16 13:00:28.007128, 1663326028000, 1, 5, 0.0, 3.0, 0.9600000000000007, 1.7857, 1.0, 
2022-09-16 13:00:28.204421, 1663326028200, 1, 1, 0.0, 3.0, 0.9866666666666674, 1.7857, 1.0, 
2022-09-16 13:00:28.404997, 1663326028400, 1, 3, 0.0, 3.0, 1.0133333333333339, 1.7857, 1.0, 
2022-09-16 13:00:28.611528, 1663326028600, 1, 2, 0.0, 3.0, 1.0400000000000007, 1.7857, 1.0, 
2022-09-16 13:00:28.805388, 1663326028800, 1, 3, 0.0, 3.0, 1.0666666666666673, 1.7857, 1.0, 
2022-09-16 13:00:29.008191, 1663326029000, 3, 3, 0.0, 3.0, 1.1066666666666674, 1.7857, 1.0, 
2022-09-16 13:00:29.232858, 1663326029200, 2, 28, 0.0, 3.0, 1.133333333333334, 1.7857, 1.0, 
2022-09-16 13:00:29.408129, 1663326029400, 1, 6, 0.0, 3.0, 1.1600000000000008, 1.7857, 1.0, 
2022-09-16 13:00:29.611415, 1663326029600, 1, 10, 0.0, 3.0, 1.1866666666666674, 1.7857, 1.0, 
2022-09-16 13:00:29.819122, 1663326029800, 1, 5, 0.0, 3.0, 1.213333333333334, 1.7857, 1.0, 
2022-09-16 13:00:30.017174, 1663326030000, 1, 8, 0.0, 3.0, 1.2400000000000009, 1.7857, 1.0, 
2022-09-16 13:00:30.212101, 1663326030200, 1, 4, 0.0, 3.0, 1.253333333333334, 1.7857, 1.0, 
2022-09-16 13:00:30.414067, 1663326030400, 1, 4, 0.0, 3.0, 1.280000000000001, 1.7857, 1.0, 
2022-09-16 13:00:30.616176, 1663326030600, 1, 5, 0.0, 3.0, 1.3066666666666675, 1.7857, 1.0, 
2022-09-16 13:00:30.837781, 1663326030800, 1, 5, 0.0, 3.0, 1.3466666666666676, 1.7857, 1.0, 
2022-09-16 13:00:31.029212, 1663326031000, 1, 5, 0.0, 3.0, 1.360000000000001, 1.7857, 1.0, 
2022-09-16 13:00:31.216681, 1663326031200, 1, 6, 0.0, 3.0, 1.3866666666666676, 1.7857, 1.0, 
2022-09-16 13:00:31.412708, 1663326031400, 0, 12, 0.0, 3.0, 1.4266666666666676, 1.7857, 1.0, 
2022-09-16 13:00:31.612068, 1663326031600, 1, 10, 0.0, 3.0, 1.440000000000001, 1.7857, 1.0, 
2022-09-16 13:00:31.807688, 1663326031800, 1, 4, 0.0, 3.0, 1.4666666666666677, 1.7857, 1.0, 
2022-09-16 13:00:32.038380, 1663326032000, 4, 32, 0.0, 3.0, 1.5066666666666677, 1.7857, 1.0, 
2022-09-16 13:00:32.212343, 1663326032200, 1, 6, 0.0, 3.0, 1.5200000000000011, 1.7857, 1.0, 
2022-09-16 13:00:32.402208, 1663326032400, 0, 1, 0.0, 3.0, 1.5600000000000012, 1.7857, 1.0, 
2022-09-16 13:00:32.620740, 1663326032600, 5, 12, 0.0, 3.0, 1.5733333333333344, 1.7857, 1.0, 
2022-09-16 13:00:32.851193, 1663326032800, 4, 4, 0.0, 3.0, 1.6133333333333344, 1.7857, 1.0, 
2022-09-16 13:00:33.028190, 1663326033000, 0, 12, 0.0, 3.0, 1.6400000000000012, 1.7857, 1.0, 
2022-09-16 13:00:33.236093, 1663326033200, 1, 32, 0.0, 3.0, 1.6666666666666679, 1.7857, 1.0, 
2022-09-16 13:00:33.417424, 1663326033400, 2, 7, 0.0, 3.0, 1.6800000000000013, 1.7857, 1.0, 
2022-09-16 13:00:33.622013, 1663326033600, 1, 6, 0.0, 3.0, 1.7200000000000013, 1.7857, 1.0, 
2022-09-16 13:00:33.834887, 1663326033800, 1, 8, 0.0, 3.0, 1.746666666666668, 1.7857, 1.0, 
2022-09-16 13:00:34.053748, 1663326034000, 3, 12, 0.0, 3.0, 1.7733333333333345, 1.7857, 1.0, 
2022-09-16 13:00:34.225246, 1663326034200, 0, 3, 0.0, 3.0, 1.8000000000000014, 1.7857, 1.0, 
2022-09-16 13:00:34.416958, 1663326034400, 1, 5, 0.0, 3.0, 1.8133333333333346, 1.7857, 1.0, 
2022-09-16 13:00:34.625242, 1663326034600, 1, 15, 0.0, 3.0, 1.8400000000000014, 1.7857, 1.0, 
2022-09-16 13:00:34.823724, 1663326034800, 1, 10, 1.0, 3.0, 1.8400000000000014, 1.7857, 1.0, 
2022-09-16 13:00:35.034957, 1663326035000, 4, 24, 1.0, 3.0, 1.8400000000000014, 1.7857, 19.5, 
2022-09-16 13:00:35.229641, 1663326035200, 1, 8, 1.0, 3.0, 0.0, 1.7857, 18.5, 
2022-09-16 13:00:35.412284, 1663326035400, 2, 4, 1.0, 3.0, 0.0, 1.7857, 18.0, 
2022-09-16 13:00:35.623453, 1663326035600, 1, 17, 1.0, 3.0, 0.0, 1.7857, 16.5, 
2022-09-16 13:00:35.818931, 1663326035800, 0, 8, 1.0, 3.0, 0.0, 1.7857, 16.0, 
2022-09-16 13:00:36.007128, 1663326036000, 3, 1, 1.0, 3.0, 0.0, 1.7857, 15.0, 
2022-09-16 13:00:36.226304, 1663326036200, 1, 12, 1.0, 3.0, 0.0, 1.7857, 13.5, 
2022-09-16 13:00:36.416321, 1663326036400, 1, 13, 1.0, 3.0, 0.0, 1.7857, 13.0, 
2022-09-16 13:00:36.605683, 1663326036600, 1, 1, 1.0, 3.0, 0.0, 1.7857, 12.0, 
2022-09-16 13:00:36.809699, 1663326036800, 1, 3, 1.0, 3.0, 0.0, 1.7857, 11.0, 
2022-09-16 13:00:37.003036, 1663326037000, 1, 1, 1.0, 3.0, 0.0, 1.7857, 10.0, 
2022-09-16 13:00:37.211227, 1663326037200, 1, 2, 1.0, 3.0, 0.0, 1.7857, 8.5, 
2022-09-16 13:00:37.405796, 1663326037400, 0, 2, 1.0, 3.0, 0.0, 1.7857, 8.0, 
2022-09-16 13:00:37.609820, 1663326037600, 1, 4, 1.0, 3.0, 0.0, 1.7857, 7.0, 
2022-09-16 13:00:37.802583, 1663326037800, 1, 1, 1.0, 3.0, 0.0, 1.7857, 6.0, 
2022-09-16 13:00:38.010052, 1663326038000, 0, 4, 1.0, 3.0, 0.0, 1.7857, 4.5, 
2022-09-16 13:00:38.213919, 1663326038200, 1, 4, 1.0, 3.0, 0.0, 1.7857, 4.0, 
2022-09-16 13:00:38.423904, 1663326038400, 1, 5, 1.0, 3.0, 0.0, 1.7857, 3.0, 
2022-09-16 13:00:38.633093, 1663326038600, 4, 25, 1.0, 3.0, 0.0, 1.7857, 1.5, 
2022-09-16 13:00:38.813719, 1663326038800, 0, 10, 0.0, 3.0, 0.0, 1.7857, 1.0, 
2022-09-16 13:00:39.030035, 1663326039000, 2, 20, 0.0, 3.0, 0.0, 1.7857, 1.0, 
2022-09-16 13:00:39.232172, 1663326039200, 1, 19, 0.0, 3.0, 0.013333333333333334, 1.7857, 1.0, 
2022-09-16 13:00:39.426862, 1663326039400, 1, 9, 0.0, 3.0, 0.02666666666666667, 1.7857, 1.0, 
2022-09-16 13:00:39.632527, 1663326039600, 5, 26, 0.0, 3.0, 0.06666666666666667, 1.7857, 1.0, 
2022-09-16 13:00:39.834495, 1663326039800, 2, 21, 0.0, 3.0, 0.09333333333333332, 1.7857, 1.0, 
2022-09-16 13:00:40.059243, 1663326040000, 1, 29, 0.0, 3.0, 0.11999999999999998, 1.7857, 1.0, 
2022-09-16 13:00:40.218584, 1663326040200, 3, 4, 0.0, 3.0, 0.14666666666666664, 1.7857, 1.0, 
2022-09-16 13:00:40.435015, 1663326040400, 0, 5, 0.0, 3.0, 0.1733333333333333, 1.7857, 1.0, 
2022-09-16 13:00:40.625117, 1663326040600, 0, 5, 0.0, 3.0, 0.19999999999999998, 1.7857, 1.0, 
2022-09-16 13:00:40.836535, 1663326040800, 5, 28, 0.0, 3.0, 0.22666666666666668, 1.7857, 1.0, 
2022-09-16 13:00:41.029604, 1663326041000, 1, 4, 0.0, 3.0, 0.25333333333333335, 1.7857, 1.0, 
2022-09-16 13:00:41.206724, 1663326041200, 0, 4, 0.0, 3.0, 0.26666666666666666, 1.7857, 1.0, 
2022-09-16 13:00:41.415194, 1663326041400, 3, 6, 0.0, 3.0, 0.2933333333333334, 1.7857, 1.0, 
2022-09-16 13:00:41.620307, 1663326041600, 1, 6, 0.0, 3.0, 0.32000000000000006, 1.7857, 1.0, 
2022-09-16 13:00:41.817999, 1663326041800, 1, 4, 0.0, 3.0, 0.3600000000000001, 1.7857, 1.0, 
2022-09-16 13:00:42.047333, 1663326042000, 0, 5, 0.0, 3.0, 0.38666666666666677, 1.7857, 1.0, 
2022-09-16 13:00:42.240009, 1663326042200, 4, 11, 0.0, 3.0, 0.4133333333333335, 1.7857, 1.0, 
2022-09-16 13:00:42.412813, 1663326042400, 0, 5, 0.0, 3.0, 0.44000000000000017, 1.7857, 1.0, 
2022-09-16 13:00:42.618232, 1663326042600, 1, 12, 0.0, 3.0, 0.45333333333333353, 1.7857, 1.0, 
2022-09-16 13:00:42.826128, 1663326042800, 2, 5, 0.0, 3.0, 0.49333333333333357, 1.7857, 1.0, 
2022-09-16 13:00:43.042199, 1663326043000, 6, 26, 0.0, 3.0, 0.5200000000000004, 1.7857, 1.0, 
2022-09-16 13:00:43.236287, 1663326043200, 2, 6, 0.0, 3.0, 0.546666666666667, 1.7857, 1.0, 
2022-09-16 13:00:43.418040, 1663326043400, 1, 8, 0.0, 3.0, 0.5600000000000004, 1.7857, 1.0, 
2022-09-16 13:00:43.627603, 1663326043600, 2, 23, 0.0, 3.0, 0.6000000000000004, 1.7857, 1.0, 
2022-09-16 13:00:43.841233, 1663326043800, 0, 4, 0.0, 3.0, 0.626666666666667, 1.7857, 1.0, 
2022-09-16 13:00:44.043615, 1663326044000, 4, 6, 0.0, 3.0, 0.6400000000000005, 1.7857, 1.0, 
2022-09-16 13:00:44.222944, 1663326044200, 1, 13, 0.0, 3.0, 0.6666666666666671, 1.7857, 1.0, 
2022-09-16 13:00:44.437137, 1663326044400, 2, 26, 0.0, 3.0, 0.6933333333333338, 1.7857, 1.0, 
