attackerField,serverField,protocol,startDate,endDate
2417,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:39.600457,2025-02-13 16:45:40.044538
2418,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:40.011690,2025-02-13 16:45:40.506491
2419,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:40.014394,2025-02-13 16:45:40.509644
2420,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:40.203325,2025-02-13 16:45:40.644613
2421,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:40.548237,2025-02-13 16:45:41.048213
2422,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:40.556345,2025-02-13 16:45:41.052405
2423,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:40.803122,2025-02-13 16:45:41.244239
2424,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:41.401020,2025-02-13 16:45:41.856909
2425,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:41.503435,2025-02-13 16:45:41.548313
2426,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:41.506477,2025-02-13 16:45:41.552217
2427,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:42.001179,2025-02-13 16:45:42.444328
2428,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:42.005864,2025-02-13 16:45:42.505856
2429,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:42.008773,2025-02-13 16:45:42.508576
2430,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:42.505978,2025-02-13 16:45:42.548250
2431,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:42.508805,2025-02-13 16:45:43.008794
2432,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:42.600318,2025-02-13 16:45:43.068172
2433,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:43.007214,2025-02-13 16:45:43.506631
2434,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:43.008812,2025-02-13 16:45:43.508581
2435,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:45:43.045810,2025-02-13 16:45:43.128809
2436,02:42:72:4a:89:82,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:43.046269,2025-02-13 16:45:43.046269
2437,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:43.051740,2025-02-13 16:45:43.051740
2438,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:43.052304,2025-02-13 16:45:43.052304
2439,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:43.057229,2025-02-13 16:45:43.057229
2440,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:43.058780,2025-02-13 16:45:43.058780
2441,02:42:c0:a8:00:17,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:43.060336,2025-02-13 16:45:43.060336
2442,02:42:c0:a8:00:29,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:43.068022,2025-02-13 16:45:43.068022
2443,02:42:c0:a8:00:2a,02:42:c0:a8:00:2b,ARP,2025-02-13 16:45:43.070488,2025-02-13 16:45:43.070488
2444,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:43.200374,2025-02-13 16:45:43.644231
2445,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:43.508834,2025-02-13 16:45:43.552363
2446,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:43.552337,2025-02-13 16:45:44.011254
2447,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:43.802972,2025-02-13 16:45:44.244564
2448,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:44.011388,2025-02-13 16:45:44.510256
2449,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:44.056216,2025-02-13 16:45:44.508922
2450,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:44.405888,2025-02-13 16:45:44.844317
2451,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:44.556394,2025-02-13 16:45:45.052203
2452,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:44.556401,2025-02-13 16:45:45.048751
2453,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:45.001093,2025-02-13 16:45:45.408390
2454,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:45:45.105598,2025-02-13 16:45:45.397324
2455,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:45.105627,2025-02-13 16:45:45.514456
2456,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:45.169675,2025-02-13 16:45:45.442057
2457,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:45.245350,2025-02-13 16:45:45.605790
2458,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:45.398215,2025-02-13 16:45:45.570168
2459,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:45.505796,2025-02-13 16:45:45.924224
2460,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:45.616369,2025-02-13 16:45:46.048411
2461,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:45:45.673320,2025-02-13 16:45:46.033360
2462,02:42:c0:a8:00:17,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:45.673356,2025-02-13 16:45:45.930098
2463,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:45.729382,2025-02-13 16:45:46.101912
2464,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:45.804960,2025-02-13 16:45:46.175205
2465,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:45.889334,2025-02-13 16:45:46.258023
2466,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:45.977568,2025-02-13 16:45:46.334278
2467,02:42:c0:a8:00:29,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:46.033391,2025-02-13 16:45:46.374363
2468,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:46.336252,2025-02-13 16:45:46.336252
2469,02:42:c0:a8:00:17,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:46.405147,2025-02-13 16:45:46.794299
2470,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,ARP,2025-02-13 16:45:46.457411,2025-02-13 16:45:46.457411
2471,02:42:c0:a8:00:2a,02:42:c0:a8:00:2b,ARP,2025-02-13 16:45:46.457440,2025-02-13 16:45:46.846045
2472,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:46.505607,2025-02-13 16:45:46.506489
2473,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:46.601801,2025-02-13 16:45:46.602710
2474,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:46.665247,2025-02-13 16:45:46.665920
2475,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:46.733454,2025-02-13 16:45:46.734264
2476,02:42:c0:a8:00:29,02:42:c0:a8:00:2a,ARP,2025-02-13 16:45:46.877301,2025-02-13 16:45:46.877926
2477,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:46.880450,2025-02-13 16:45:46.880620
2478,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:47.168376,2025-02-13 16:45:47.625744
2479,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:47.669778,2025-02-13 16:45:47.901488
2480,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:47.785749,2025-02-13 16:45:48.280420
2481,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:48.241669,2025-02-13 16:45:48.705842
2482,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:48.337383,2025-02-13 16:45:48.337383
2483,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:48.544354,2025-02-13 16:45:49.029713
2484,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:48.817532,2025-02-13 16:45:49.202066
2485,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:49.056358,2025-02-13 16:45:49.490380
2486,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:49.412202,2025-02-13 16:45:49.893323
2487,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:49.613451,2025-02-13 16:45:50.101388
2488,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:49.933365,2025-02-13 16:45:50.313573
2489,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:50.129471,2025-02-13 16:45:50.618235
2490,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:50.441527,2025-02-13 16:45:50.925507
2491,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:50.657414,2025-02-13 16:45:51.137494
2492,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:50.957477,2025-02-13 16:45:51.277691
2493,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:51.169752,2025-02-13 16:45:51.649381
2494,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:51.245855,2025-02-13 16:45:51.740253
2495,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:51.465499,2025-02-13 16:45:51.769893
2496,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:51.689356,2025-02-13 16:45:52.109091
2497,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:51.793117,2025-02-13 16:45:52.281709
2498,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:52.253398,2025-02-13 16:45:52.576460
2499,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:52.352468,2025-02-13 16:45:52.849883
2500,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:52.753562,2025-02-13 16:45:53.231350
2501,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:52.881190,2025-02-13 16:45:53.305139
2502,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:53.261801,2025-02-13 16:45:53.753843
2503,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:53.417420,2025-02-13 16:45:53.582148
2504,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:53.420282,2025-02-13 16:45:53.857982
2505,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:53.793740,2025-02-13 16:45:54.268080
2506,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:53.978149,2025-02-13 16:45:54.421442
2507,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:54.341550,2025-02-13 16:45:54.821760
2508,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:54.525354,2025-02-13 16:45:54.998077
2509,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:54.905602,2025-02-13 16:45:55.392418
2510,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:55.122050,2025-02-13 16:45:55.573659
2511,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:55.357412,2025-02-13 16:45:55.810009
2512,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:55.441627,2025-02-13 16:45:55.877904
2513,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:55.913800,2025-02-13 16:45:56.347797
2514,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:55.957725,2025-02-13 16:45:56.415195
2515,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:56.453619,2025-02-13 16:45:56.745336
2516,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:56.485567,2025-02-13 16:45:56.927777
2517,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:56.585621,2025-02-13 16:45:56.989878
2518,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:57.049690,2025-02-13 16:45:57.509596
2519,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:57.114279,2025-02-13 16:45:57.589896
2520,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:57.557590,2025-02-13 16:45:58.030393
2521,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:57.705550,2025-02-13 16:45:58.170172
2522,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:58.093629,2025-02-13 16:45:58.574154
2523,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:58.289541,2025-02-13 16:45:58.737447
2524,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:58.537968,2025-02-13 16:45:58.941719
2525,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:58.614156,2025-02-13 16:45:59.085673
2526,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:59.049395,2025-02-13 16:45:59.478157
2527,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:59.121414,2025-02-13 16:45:59.598214
2528,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:45:59.637563,2025-02-13 16:45:59.961456
2529,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:45:59.669718,2025-02-13 16:46:00.149793
2530,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:45:59.762070,2025-02-13 16:46:00.226379
2531,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:00.257773,2025-02-13 16:46:00.712399
2532,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:00.325470,2025-02-13 16:46:00.797630
2533,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:00.757804,2025-02-13 16:46:01.247911
2534,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:00.913323,2025-02-13 16:46:01.413177
2535,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:01.313749,2025-02-13 16:46:01.777965
2536,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:01.413496,2025-02-13 16:46:01.910115
2537,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:01.737561,2025-02-13 16:46:02.206596
2538,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:01.842870,2025-02-13 16:46:02.341893
2539,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:02.301635,2025-02-13 16:46:02.745885
2540,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:02.381533,2025-02-13 16:46:02.810290
2541,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:02.853280,2025-02-13 16:46:03.217511
2542,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:02.897385,2025-02-13 16:46:03.329998
2543,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:02.985204,2025-02-13 16:46:03.390020
2544,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:03.438900,2025-02-13 16:46:03.869775
2545,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:03.533332,2025-02-13 16:46:04.009781
2546,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:03.945405,2025-02-13 16:46:04.389696
2547,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:04.133690,2025-02-13 16:46:04.533598
2548,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:04.453424,2025-02-13 16:46:04.927726
2549,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:04.653411,2025-02-13 16:46:05.097474
2550,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:04.885804,2025-02-13 16:46:05.294436
2551,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:04.973331,2025-02-13 16:46:05.452015
2552,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:05.413659,2025-02-13 16:46:05.885981
2553,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:05.482083,2025-02-13 16:46:05.961800
2554,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:05.993154,2025-02-13 16:46:06.249525
2555,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:06.025218,2025-02-13 16:46:06.467897
2556,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:06.096085,2025-02-13 16:46:06.537725
2557,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:06.585595,2025-02-13 16:46:07.038019
2558,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:06.685699,2025-02-13 16:46:07.137854
2559,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:07.086034,2025-02-13 16:46:07.557953
2560,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:07.261353,2025-02-13 16:46:07.678061
2561,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:07.613168,2025-02-13 16:46:08.078090
2562,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:07.793447,2025-02-13 16:46:08.193561
2563,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:08.030219,2025-02-13 16:46:08.477991
2564,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:08.121445,2025-02-13 16:46:08.554412
2565,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:08.593855,2025-02-13 16:46:08.970403
2566,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:08.641450,2025-02-13 16:46:09.069898
2567,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:09.118080,2025-02-13 16:46:09.497470
2568,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:09.161640,2025-02-13 16:46:09.598137
2569,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:09.340914,2025-02-13 16:46:09.782079
2570,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:09.665490,2025-02-13 16:46:10.105511
2571,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:09.909458,2025-02-13 16:46:10.397952
2572,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:10.178427,2025-02-13 16:46:10.677952
2573,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:10.517603,2025-02-13 16:46:10.958380
2574,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:10.678547,2025-02-13 16:46:11.135242
2575,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:11.029459,2025-02-13 16:46:11.477468
2576,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:11.217660,2025-02-13 16:46:11.669946
2577,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:11.293979,2025-02-13 16:46:11.738266
2578,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:11.769731,2025-02-13 16:46:12.260100
2579,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:11.853425,2025-02-13 16:46:12.298429
2580,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:12.333499,2025-02-13 16:46:12.829955
2581,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:12.397457,2025-02-13 16:46:12.697403
2582,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:12.512070,2025-02-13 16:46:12.953915
2583,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:12.877555,2025-02-13 16:46:13.353892
2584,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:13.074035,2025-02-13 16:46:13.493734
2585,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:13.418030,2025-02-13 16:46:13.911462
2586,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:13.597603,2025-02-13 16:46:14.053955
2587,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:13.969541,2025-02-13 16:46:14.455766
2588,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:14.177837,2025-02-13 16:46:14.661492
2589,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:14.417663,2025-02-13 16:46:14.874592
2590,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:14.489545,2025-02-13 16:46:14.974984
2591,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:15.005478,2025-02-13 16:46:15.462458
2592,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:15.037640,2025-02-13 16:46:15.537409
2593,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:15.537764,2025-02-13 16:46:16.036821
2594,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:15.585747,2025-02-13 16:46:15.849338
2595,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:15.697585,2025-02-13 16:46:16.097810
2596,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:16.141264,2025-02-13 16:46:16.634158
2597,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:16.213246,2025-02-13 16:46:16.701767
2598,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:16.665905,2025-02-13 16:46:17.002843
2599,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:16.821647,2025-02-13 16:46:17.038344
2600,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:17.089520,2025-02-13 16:46:17.376301
2601,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:17.117224,2025-02-13 16:46:17.546122
2602,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:17.154043,2025-02-13 16:46:17.470123
2603,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:17.285902,2025-02-13 16:46:17.762208
2604,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:17.312258,2025-02-13 16:46:17.802483
2605,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:17.408338,2025-02-13 16:46:17.560260
2606,02:42:c0:a8:00:17,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:17.505432,2025-02-13 16:46:17.729864
2607,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:17.508997,2025-02-13 16:46:18.008488
2608,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:17.626197,2025-02-13 16:46:17.898110
2609,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:17.693326,2025-02-13 16:46:17.977938
2610,02:42:c0:a8:00:29,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:17.793280,2025-02-13 16:46:18.081710
2611,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:17.829162,2025-02-13 16:46:18.194292
2612,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:17.844317,2025-02-13 16:46:18.244261
2613,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:18.004814,2025-02-13 16:46:18.504740
2614,02:42:c0:a8:00:16,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:18.049111,2025-02-13 16:46:18.409608
2615,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:18.052245,2025-02-13 16:46:18.548347
2616,02:42:c0:a8:00:17,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:18.113219,2025-02-13 16:46:18.485880
2617,02:42:c0:a8:00:2a,02:42:c0:a8:00:2b,ARP,2025-02-13 16:46:18.161202,2025-02-13 16:46:18.517809
2618,02:42:c0:a8:00:0c,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:18.273569,2025-02-13 16:46:18.274201
2619,02:42:c0:a8:00:15,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:18.349202,2025-02-13 16:46:18.349659
2620,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:18.402706,2025-02-13 16:46:18.844292
2621,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:18.504858,2025-02-13 16:46:18.548421
2622,02:42:c0:a8:00:29,02:42:c0:a8:00:2a,ARP,2025-02-13 16:46:18.573297,2025-02-13 16:46:18.574093
2623,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:19.000239,2025-02-13 16:46:19.448402
2624,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:19.005048,2025-02-13 16:46:19.048222
2625,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:19.007727,2025-02-13 16:46:19.052249
2626,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:19.508749,2025-02-13 16:46:20.005385
2627,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:19.511176,2025-02-13 16:46:20.006571
2628,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:19.600356,2025-02-13 16:46:20.048283
2629,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:20.048283,2025-02-13 16:46:20.507285
2630,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:20.048325,2025-02-13 16:46:20.509242
2631,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:20.200546,2025-02-13 16:46:20.644276
2632,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:20.552239,2025-02-13 16:46:21.008589
2633,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:20.552239,2025-02-13 16:46:21.048317
2634,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:20.803749,2025-02-13 16:46:21.244230
2635,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:21.052296,2025-02-13 16:46:21.512861
2636,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:21.401095,2025-02-13 16:46:21.844557
2637,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:21.507773,2025-02-13 16:46:22.007390
2638,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:21.556425,2025-02-13 16:46:22.052394
2639,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:46:22.000694,2025-02-13 16:46:22.444372
2640,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:22.007810,2025-02-13 16:46:22.506794
2641,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:46:22.506898,2025-02-13 16:46:22.552449
2642,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:46:22.548396,2025-02-13 16:46:23.008982
